,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
775,0.736,0.809,0,-4.766,1,0.0792,0.49,0.0,0.425,0.962,91.865,audio_features,4DaA3TTfIfYks3jv8hl0Ku,spotify:track:4DaA3TTfIfYks3jv8hl0Ku,https://api.spotify.com/v1/tracks/4DaA3TTfIfYks3jv8hl0Ku,https://api.spotify.com/v1/audio-analysis/4DaA3TTfIfYks3jv8hl0Ku,218600,4
776,0.532,0.912,9,-3.366,1,0.036,0.043,0.0104,0.232,0.715,142.495,audio_features,3ZORmtq9HSYhdiyeeJyKHb,spotify:track:3ZORmtq9HSYhdiyeeJyKHb,https://api.spotify.com/v1/tracks/3ZORmtq9HSYhdiyeeJyKHb,https://api.spotify.com/v1/audio-analysis/3ZORmtq9HSYhdiyeeJyKHb,176720,4
777,0.653,0.695,11,-6.426,1,0.065,0.162,0.121,0.345,0.962,184.91,audio_features,02C9AbaB70qN31mPlwcNNK,spotify:track:02C9AbaB70qN31mPlwcNNK,https://api.spotify.com/v1/tracks/02C9AbaB70qN31mPlwcNNK,https://api.spotify.com/v1/audio-analysis/02C9AbaB70qN31mPlwcNNK,219453,4
778,0.59,0.372,7,-12.37,1,0.0318,0.00105,0.00929,0.316,0.306,99.887,audio_features,0p5eZCY0R7uNCZS1YDtIYI,spotify:track:0p5eZCY0R7uNCZS1YDtIYI,https://api.spotify.com/v1/tracks/0p5eZCY0R7uNCZS1YDtIYI,https://api.spotify.com/v1/audio-analysis/0p5eZCY0R7uNCZS1YDtIYI,210907,4
779,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4
780,0.194,0.825,7,-2.605,1,0.041,0.0864,0.00284,0.182,0.35,169.974,audio_features,5WTPhYmwwojFP73O7p3Izi,spotify:track:5WTPhYmwwojFP73O7p3Izi,https://api.spotify.com/v1/tracks/5WTPhYmwwojFP73O7p3Izi,https://api.spotify.com/v1/audio-analysis/5WTPhYmwwojFP73O7p3Izi,355867,4
781,0.293,0.817,2,-3.786,1,0.039,0.458,0.0509,0.355,0.138,150.249,audio_features,2A7GGXmTlXuH9LOvBXgOX4,spotify:track:2A7GGXmTlXuH9LOvBXgOX4,https://api.spotify.com/v1/tracks/2A7GGXmTlXuH9LOvBXgOX4,https://api.spotify.com/v1/audio-analysis/2A7GGXmTlXuH9LOvBXgOX4,451320,4
782,0.286,0.822,9,-3.366,0,0.0381,2.31e-05,1.31e-05,0.353,0.19,90.96,audio_features,6TlQ5fbojNRuG0hPQMbxeW,spotify:track:6TlQ5fbojNRuG0hPQMbxeW,https://api.spotify.com/v1/tracks/6TlQ5fbojNRuG0hPQMbxeW,https://api.spotify.com/v1/audio-analysis/6TlQ5fbojNRuG0hPQMbxeW,276667,4
783,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,audio_features,7ygpwy2qP3NbrxVkHvUhXY,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/tracks/7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/audio-analysis/7ygpwy2qP3NbrxVkHvUhXY,258773,4
784,0.282,0.738,0,-5.566,1,0.0324,0.0647,0.0142,0.29,0.211,126.914,audio_features,0WZZJ0mDKIkLfL0710ssZt,spotify:track:0WZZJ0mDKIkLfL0710ssZt,https://api.spotify.com/v1/tracks/0WZZJ0mDKIkLfL0710ssZt,https://api.spotify.com/v1/audio-analysis/0WZZJ0mDKIkLfL0710ssZt,288333,4
