,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
32,0.573,0.639,0,-7.143,1,0.0247,0.784,0.633,0.0923,0.24,89.575,audio_features,2NJGAT43AvS7BQvn2017yS,spotify:track:2NJGAT43AvS7BQvn2017yS,https://api.spotify.com/v1/tracks/2NJGAT43AvS7BQvn2017yS,https://api.spotify.com/v1/audio-analysis/2NJGAT43AvS7BQvn2017yS,248707,4
33,0.47,0.707,1,-7.477,0,0.0419,0.01,0.677,0.37,0.165,122.042,audio_features,5eqzXinSklkN4gId6EQUAR,spotify:track:5eqzXinSklkN4gId6EQUAR,https://api.spotify.com/v1/tracks/5eqzXinSklkN4gId6EQUAR,https://api.spotify.com/v1/audio-analysis/5eqzXinSklkN4gId6EQUAR,608280,4
34,0.81,0.591,8,-13.385,1,0.0638,0.414,0.799,0.072,0.297,136.028,audio_features,2BndJYJQ17UcEeUFJP5JmY,spotify:track:2BndJYJQ17UcEeUFJP5JmY,https://api.spotify.com/v1/tracks/2BndJYJQ17UcEeUFJP5JmY,https://api.spotify.com/v1/audio-analysis/2BndJYJQ17UcEeUFJP5JmY,297775,4
35,0.55,0.534,9,-9.356,1,0.0242,0.0585,0.321,0.0985,0.383,103.008,audio_features,75JpQ4zVP7oev1dJwlMRwb,spotify:track:75JpQ4zVP7oev1dJwlMRwb,https://api.spotify.com/v1/tracks/75JpQ4zVP7oev1dJwlMRwb,https://api.spotify.com/v1/audio-analysis/75JpQ4zVP7oev1dJwlMRwb,266283,1
36,0.539,0.937,9,-3.14,1,0.345,0.489,0.0,0.0723,0.523,85.037,audio_features,4T4nq08BQ3zygdf74K5AZM,spotify:track:4T4nq08BQ3zygdf74K5AZM,https://api.spotify.com/v1/tracks/4T4nq08BQ3zygdf74K5AZM,https://api.spotify.com/v1/audio-analysis/4T4nq08BQ3zygdf74K5AZM,356800,4
37,0.655,0.422,1,-9.424,0,0.0341,0.902,0.549,0.105,0.425,78.678,audio_features,4AlpKDHtYkP6gsBNVAZ8FR,spotify:track:4AlpKDHtYkP6gsBNVAZ8FR,https://api.spotify.com/v1/tracks/4AlpKDHtYkP6gsBNVAZ8FR,https://api.spotify.com/v1/audio-analysis/4AlpKDHtYkP6gsBNVAZ8FR,184773,4
38,0.554,0.749,10,-7.365,1,0.0266,0.00189,0.39,0.124,0.823,168.057,audio_features,5mqr5kF7oNDdcG01qazSqK,spotify:track:5mqr5kF7oNDdcG01qazSqK,https://api.spotify.com/v1/tracks/5mqr5kF7oNDdcG01qazSqK,https://api.spotify.com/v1/audio-analysis/5mqr5kF7oNDdcG01qazSqK,252140,4
39,0.88,0.336,5,-12.824,1,0.0769,0.79,0.939,0.0841,0.741,135.055,audio_features,5QvreZXI9NSx1A7NXLjuxt,spotify:track:5QvreZXI9NSx1A7NXLjuxt,https://api.spotify.com/v1/tracks/5QvreZXI9NSx1A7NXLjuxt,https://api.spotify.com/v1/audio-analysis/5QvreZXI9NSx1A7NXLjuxt,217227,4
40,0.428,0.641,0,-8.131,1,0.0296,0.00884,0.111,0.122,0.208,109.356,audio_features,0YBA7eO8kqEzUoC6zAEutF,spotify:track:0YBA7eO8kqEzUoC6zAEutF,https://api.spotify.com/v1/tracks/0YBA7eO8kqEzUoC6zAEutF,https://api.spotify.com/v1/audio-analysis/0YBA7eO8kqEzUoC6zAEutF,337240,4
41,0.484,0.548,7,-6.119,1,0.033,0.0218,0.558,0.0956,0.177,119.98,audio_features,7GEo5JQN8lcqBaj6qyvWw1,spotify:track:7GEo5JQN8lcqBaj6qyvWw1,https://api.spotify.com/v1/tracks/7GEo5JQN8lcqBaj6qyvWw1,https://api.spotify.com/v1/audio-analysis/7GEo5JQN8lcqBaj6qyvWw1,249413,4
42,0.433,0.583,9,-6.922,1,0.0687,0.799,0.000645,0.0989,0.497,84.415,audio_features,6KPaX2zvWAOXYZjvhqdQZj,spotify:track:6KPaX2zvWAOXYZjvhqdQZj,https://api.spotify.com/v1/tracks/6KPaX2zvWAOXYZjvhqdQZj,https://api.spotify.com/v1/audio-analysis/6KPaX2zvWAOXYZjvhqdQZj,246253,4
43,0.497,0.681,11,-6.817,0,0.0393,0.0123,0.0346,0.121,0.523,140.73,audio_features,27IlmZoL4yRv7pK9pkf8N4,spotify:track:27IlmZoL4yRv7pK9pkf8N4,https://api.spotify.com/v1/tracks/27IlmZoL4yRv7pK9pkf8N4,https://api.spotify.com/v1/audio-analysis/27IlmZoL4yRv7pK9pkf8N4,286613,4
44,0.179,0.182,7,-17.737,1,0.0345,0.0476,0.0348,0.398,0.0385,142.748,audio_features,1xD44zf2m2Ww06kZFRmeEc,spotify:track:1xD44zf2m2Ww06kZFRmeEc,https://api.spotify.com/v1/tracks/1xD44zf2m2Ww06kZFRmeEc,https://api.spotify.com/v1/audio-analysis/1xD44zf2m2Ww06kZFRmeEc,364773,4
45,0.534,0.62,1,-8.733,0,0.0444,0.0115,0.655,0.312,0.218,116.998,audio_features,3EGVvzScKq3FDFrMLky98x,spotify:track:3EGVvzScKq3FDFrMLky98x,https://api.spotify.com/v1/tracks/3EGVvzScKq3FDFrMLky98x,https://api.spotify.com/v1/audio-analysis/3EGVvzScKq3FDFrMLky98x,338608,4
46,0.603,0.611,8,-6.628,1,0.0396,0.145,0.000239,0.26,0.35,79.992,audio_features,3m4G3QrKcKmgk0a7ZNWTtB,spotify:track:3m4G3QrKcKmgk0a7ZNWTtB,https://api.spotify.com/v1/tracks/3m4G3QrKcKmgk0a7ZNWTtB,https://api.spotify.com/v1/audio-analysis/3m4G3QrKcKmgk0a7ZNWTtB,276640,4
47,0.34,0.737,8,-4.681,1,0.0582,0.000105,0.762,0.0699,0.499,172.022,audio_features,4V0x90QcMh4ZxwHzEWOdtK,spotify:track:4V0x90QcMh4ZxwHzEWOdtK,https://api.spotify.com/v1/tracks/4V0x90QcMh4ZxwHzEWOdtK,https://api.spotify.com/v1/audio-analysis/4V0x90QcMh4ZxwHzEWOdtK,192080,4
48,0.129,0.288,0,-7.05,1,0.0326,0.56,0.0164,0.0468,0.06,152.291,audio_features,2eDKm1cwvnVGN4QufqdAJ1,spotify:track:2eDKm1cwvnVGN4QufqdAJ1,https://api.spotify.com/v1/tracks/2eDKm1cwvnVGN4QufqdAJ1,https://api.spotify.com/v1/audio-analysis/2eDKm1cwvnVGN4QufqdAJ1,218680,4
