,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
225,0.578,0.714,11,-3.551,0,0.0349,0.0846,0.0,0.139,0.145,73.007,audio_features,0N9b7upoCixmvrsF0e4XN3,spotify:track:0N9b7upoCixmvrsF0e4XN3,https://api.spotify.com/v1/tracks/0N9b7upoCixmvrsF0e4XN3,https://api.spotify.com/v1/audio-analysis/0N9b7upoCixmvrsF0e4XN3,187547,4
226,0.911,0.49,9,-7.208,0,0.0394,0.029,0.00105,0.0751,0.842,102.046,audio_features,4au81WOeFQWUQvHh7WCGz2,spotify:track:4au81WOeFQWUQvHh7WCGz2,https://api.spotify.com/v1/tracks/4au81WOeFQWUQvHh7WCGz2,https://api.spotify.com/v1/audio-analysis/4au81WOeFQWUQvHh7WCGz2,235000,4
227,0.637,0.73,5,-5.38,0,0.0874,0.323,0.0,0.0981,0.732,93.867,audio_features,7iu0WYLdo4yksKf3seaxzI,spotify:track:7iu0WYLdo4yksKf3seaxzI,https://api.spotify.com/v1/tracks/7iu0WYLdo4yksKf3seaxzI,https://api.spotify.com/v1/audio-analysis/7iu0WYLdo4yksKf3seaxzI,218947,4
228,0.866,0.63,9,-4.795,0,0.172,0.0199,0.0,0.036,0.75,82.044,audio_features,41sLy8IQUSgvjjeW2CN0vc,spotify:track:41sLy8IQUSgvjjeW2CN0vc,https://api.spotify.com/v1/tracks/41sLy8IQUSgvjjeW2CN0vc,https://api.spotify.com/v1/audio-analysis/41sLy8IQUSgvjjeW2CN0vc,257640,4
229,0.825,0.654,7,-10.929,1,0.127,0.181,0.0,0.39,0.634,119.959,audio_features,3qDvnJOQw4vsmyDFSl60qP,spotify:track:3qDvnJOQw4vsmyDFSl60qP,https://api.spotify.com/v1/tracks/3qDvnJOQw4vsmyDFSl60qP,https://api.spotify.com/v1/audio-analysis/3qDvnJOQw4vsmyDFSl60qP,256235,4
230,0.461,0.642,0,-6.773,1,0.329,0.174,0.0,0.111,0.395,157.791,audio_features,6ytE3JHnQvay3rBvbe6ylx,spotify:track:6ytE3JHnQvay3rBvbe6ylx,https://api.spotify.com/v1/tracks/6ytE3JHnQvay3rBvbe6ylx,https://api.spotify.com/v1/audio-analysis/6ytE3JHnQvay3rBvbe6ylx,254053,4
231,0.668,0.724,7,-5.953,1,0.0536,0.00551,0.0,0.218,0.318,148.522,audio_features,7zIxcV689lVTl924lAf9Kn,spotify:track:7zIxcV689lVTl924lAf9Kn,https://api.spotify.com/v1/tracks/7zIxcV689lVTl924lAf9Kn,https://api.spotify.com/v1/audio-analysis/7zIxcV689lVTl924lAf9Kn,221373,4
232,0.721,0.759,2,-6.073,0,0.24,0.116,0.0,0.295,0.852,75.028,audio_features,3MgJ6a16cl1bBz4w1mnw4b,spotify:track:3MgJ6a16cl1bBz4w1mnw4b,https://api.spotify.com/v1/tracks/3MgJ6a16cl1bBz4w1mnw4b,https://api.spotify.com/v1/audio-analysis/3MgJ6a16cl1bBz4w1mnw4b,284680,4
233,0.546,0.581,5,-7.21,1,0.0445,0.246,0.0,0.0841,0.309,116.019,audio_features,56srmLWNnQcMI7LpzyCNgR,spotify:track:56srmLWNnQcMI7LpzyCNgR,https://api.spotify.com/v1/tracks/56srmLWNnQcMI7LpzyCNgR,https://api.spotify.com/v1/audio-analysis/56srmLWNnQcMI7LpzyCNgR,273867,4
234,0.804,0.945,1,-7.539,1,0.0483,0.0226,0.000878,0.171,0.701,115.217,audio_features,6XjGnmIM6rPdslUBUUphVL,spotify:track:6XjGnmIM6rPdslUBUUphVL,https://api.spotify.com/v1/tracks/6XjGnmIM6rPdslUBUUphVL,https://api.spotify.com/v1/audio-analysis/6XjGnmIM6rPdslUBUUphVL,283933,4
235,0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135,audio_features,0IaMMHVbpJ0LrRAeigWOXr,spotify:track:0IaMMHVbpJ0LrRAeigWOXr,https://api.spotify.com/v1/tracks/0IaMMHVbpJ0LrRAeigWOXr,https://api.spotify.com/v1/audio-analysis/0IaMMHVbpJ0LrRAeigWOXr,227133,4
236,0.786,0.506,2,-5.812,1,0.0731,0.0149,0.0,0.117,0.372,84.143,audio_features,67Q2V9nuM7W4OAehWsqKaR,spotify:track:67Q2V9nuM7W4OAehWsqKaR,https://api.spotify.com/v1/tracks/67Q2V9nuM7W4OAehWsqKaR,https://api.spotify.com/v1/audio-analysis/67Q2V9nuM7W4OAehWsqKaR,209960,4
237,0.422,0.52,11,-10.231,1,0.343,0.00204,0.00413,0.411,0.184,189.63,audio_features,1w6kG4Rc29m5EherbvpkF5,spotify:track:1w6kG4Rc29m5EherbvpkF5,https://api.spotify.com/v1/tracks/1w6kG4Rc29m5EherbvpkF5,https://api.spotify.com/v1/audio-analysis/1w6kG4Rc29m5EherbvpkF5,245253,4
