,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,time_signature,cluster
222,799azdZNV34Z1w8CQ1z9ds,0.37,0.548,-9.996,0.0397,0.106,0.745,0.463,142.159,4,7
223,0f5N14nB8xi0p3o4BlVvbx,0.473,0.574,-8.189,0.032,0.695,0.0,0.499,74.056,4,16
224,4RXnTpeP4CvkbGtOx6sN3v,0.296,0.579,-5.83,0.0418,0.00383,0.0,0.307,132.895,4,24
225,6Pso6GvWOxy42HVA4bsF0o,0.639,0.356,-12.136,0.0486,0.099,0.00186,0.443,114.393,4,12
226,77RHNGjtLP4UlIb7FW1uOu,0.398,0.915,-5.573,0.0539,0.0412,0.0582,0.721,81.116,4,28
227,5FGStn8OcEzH4VWPIF8dIv,0.594,0.601,-8.532,0.0391,0.18,0.000539,0.524,155.583,4,15
228,7MH7TkjQ4RA1vG454dciw0,0.567,0.653,-11.524,0.0336,0.211,0.000489,0.78,142.218,4,15
229,2H9E4Xr2WTabI9tPIsQKqU,0.231,0.573,-8.284,0.0466,0.00696,0.00501,0.378,83.646,4,10
230,2VIJ2Nt8uk3Pi3IqEwtO1y,0.91,0.736,-3.517,0.0495,0.266,0.0811,0.938,121.985,4,27
231,2aoKJdN7Rd8lFQKZPDt3RE,0.74,0.885,-5.114,0.0374,0.0353,0.0,0.834,97.91,4,27
232,2ZRbDz4VR59Xbulv42mIEO,0.612,0.633,-8.463,0.0334,0.178,0.0749,0.155,132.986,4,24
233,7tbL7tfxXXVK1rPwhVgjej,0.71,0.448,-13.855,0.0356,0.407,0.121,0.612,116.39,4,23
234,3SNgTPPiqz72uu5up4GuCt,0.427,0.772,-5.802,0.03,0.000129,1.54e-05,0.463,77.548,3,3
235,5lWSa1rmuSL6OBPOnkAqoa,0.69,0.752,-11.47,0.0455,0.463,0.00102,0.97,126.005,4,14
236,31alFPGPYXPTGLQfmkp8fh,0.593,0.931,-5.232,0.0517,0.0322,0.588,0.755,142.747,4,20
237,0W8Wi9I18Zre494jQDxLYe,0.338,0.739,-6.29,0.0425,0.0794,9.09e-06,0.821,160.291,4,21
238,0C2PTGRyAe4WxnMzqE2k1H,0.713,0.297,-10.508,0.0344,0.718,0.0005,0.228,112.807,4,1
239,5GLYtND9tYHCEdIQ1i1JH3,0.864,0.507,-6.464,0.0722,0.102,0.0,0.633,126.162,4,19
240,1VpenLkKxrcdjYX0tKV4Es,0.427,0.818,-6.392,0.0308,7.24e-06,0.00711,0.171,101.91,4,10
241,4IoqGTH2D6zMrGzg9gW0DL,0.707,0.338,-8.322,0.0372,0.158,0.626,0.15,124.841,4,17
242,0r7yAncWQiKRQf2KldpXEu,0.444,0.438,-8.769,0.0347,0.313,0.112,0.0541,124.993,4,24
243,0axsMumJxKRTuYCMb9oeWl,0.6,0.409,-10.353,0.0411,0.125,0.00483,0.47,131.397,3,3
244,5W9yAvhZMeIpSN0RxLqT9M,0.597,0.459,-9.505,0.0265,0.00328,0.0793,0.0768,109.519,4,19
245,1Tn31wDSYGPyFlKRLLFfq9,0.302,0.629,-7.871,0.0283,0.0112,0.0831,0.458,183.127,3,3
246,6mMUoEgOl1yuGMJ6dfHzh6,0.83,0.826,-4.338,0.0882,0.0589,0.000491,0.862,125.752,4,27
247,0kiuMdZ9G8X9Odc8oifwX9,0.677,0.826,-6.8,0.368,0.395,0.0,0.498,124.821,4,13
248,2SHfsvx6kgQnbWD1us8RGp,0.705,0.812,-8.08,0.0361,0.00158,0.000514,0.611,109.976,4,27
249,6exdwZ3EOSCjb11bd6k6Np,0.688,0.737,-9.31,0.0672,0.0769,0.632,0.671,131.041,4,20
250,4ViqRfZoOGFryXi8BDh6Gj,0.669,0.642,-10.72,0.0381,0.00214,0.712,0.93,126.309,4,20
251,2CTOa3CEBts3p1NyTVLTXU,0.458,0.0987,-16.021,0.0376,0.948,0.00954,0.349,139.987,3,22
252,0YdSIXOY8QWbRtWaBlnlNo,0.53,0.794,-4.687,0.0363,0.154,0.889,0.625,120.205,4,7
253,20VuO95A8RxUPlShnfYArW,0.476,0.604,-10.85,0.117,0.11,4.15e-05,0.583,87.304,4,10
254,7EkWXAI1wn8Ii883ecd9xr,0.345,0.941,-9.918,0.0466,3.84e-05,0.633,0.407,179.626,4,7
255,12yE1Q5TAg4nh8IqWckVGS,0.746,0.473,-14.567,0.142,0.375,0.00562,0.247,110.527,4,12
256,0PiGSXjVa7lGDSeefCI99o,0.409,0.608,-10.016,0.0312,0.156,0.0581,0.859,147.966,4,15
257,4smfeUBbpc5sYQNOI4PDso,0.77,0.5,-10.275,0.0345,0.676,0.00738,0.256,102.708,4,1
258,3cxAKEcgwYYLVUiKslkzSw,0.707,0.303,-9.572,0.0285,0.604,0.0619,0.422,92.741,4,1
259,28s5iRbX62GZG2ReZTLKDa,0.48,0.298,-13.477,0.0356,0.732,0.00283,0.0557,128.023,4,8
260,5vmRQ3zELMLUQPo2FLQ76x,0.685,0.584,-10.616,0.0276,0.288,0.00918,0.939,134.546,4,6
261,2jVBmCsPoZAs3EJwtQYVeV,0.956,0.828,-6.797,0.241,0.374,0.0,0.967,120.749,4,4
262,07MDkzWARZaLEdKxo6yArG,0.773,0.47,-7.93,0.0299,0.0153,0.000193,0.399,94.995,4,19
263,6RgrpOgbTI3M2qvA8XIvTb,0.467,0.645,-7.614,0.0365,0.101,0.00515,0.71,127.468,3,3
264,6axU2kItgEGSXqsOAIpMI4,0.196,0.73,-5.915,0.0681,2.91e-05,0.799,0.299,150.184,4,7
265,6M14BiCN00nOsba4JaYsHW,0.72,0.912,-6.13,0.0363,0.551,0.00122,0.973,122.782,4,14
266,58r4JuwHhXLAkttkaUZfLw,0.836,0.626,-10.143,0.0335,0.0943,0.742,0.898,114.657,4,20
267,5l91KHr9uF8wdSdtRoZba8,0.664,0.553,-7.723,0.0264,0.743,0.00978,0.287,112.52,4,1
268,3GTGBaQICf9OjWMMaMsR5L,0.517,0.732,-7.988,0.0371,0.00138,0.117,0.452,140.475,4,0
269,3d2oiHuHm3rftzRDPeL5LU,0.561,0.783,-8.878,0.0366,0.106,0.0214,0.768,133.518,4,5
270,04uR2cdkgiaLIzebPcs25m,0.526,0.723,-5.59,0.0294,0.3,0.00698,0.744,159.685,4,15
271,60MjXOSuE6NQoxlOcEe4FW,0.606,0.956,-4.703,0.0439,0.0586,0.249,0.687,119.913,4,5
272,7BAunvyoG1qKCwgeOiR3Hh,0.776,0.808,-6.475,0.0427,0.0315,0.441,0.891,111.003,4,20
273,4eIk8sD5tx3SokG3AnJMrc,0.749,0.631,-8.197,0.0441,0.79,0.0232,0.7,105.002,4,14
274,61WB7JcbfXjDpt5WLM2ymI,0.608,0.759,-7.246,0.034,0.0569,0.302,0.861,124.504,4,5
275,0mcspj4ScW3ZF3OILnvr4i,0.723,0.42,-9.777,0.0408,0.384,0.067,0.414,94.964,4,1
276,6OmdWLjlx4BIDGEO8BZlqH,0.679,0.0742,-22.23,0.0663,0.737,9.6e-05,0.319,144.005,3,22
277,0yzCZGyBUyEZrNMjZsc2UX,0.4,0.255,-15.9,0.0305,0.733,0.00643,0.15,75.723,4,18
278,0ZzElIB9iulNYwycFVPXdl,0.704,0.272,-8.758,0.0582,0.573,1.63e-05,0.345,106.028,4,1
279,1fOkmYW3ZFkkjIdOZSf596,0.392,0.233,-11.012,0.0587,0.951,0.000322,0.494,176.569,3,22
280,4VtbQx2koGlw8Ple6O2IZH,0.747,0.572,-9.046,0.027,0.102,0.267,0.575,119.706,4,19
281,0sYKMf4Cvw1LlWlJVUxUNf,0.52,0.334,-9.777,0.0311,0.0292,0.23,0.55,121.237,4,12
282,32TKQVwtSGCHIqmbmaNdFj,0.606,0.913,-7.865,0.0417,0.0154,0.905,0.817,146.15,4,20
283,1QPreu0BNOrUfEb8HTd2qG,0.852,0.421,-9.153,0.208,0.428,2.28e-06,0.457,95.977,4,4
284,07p7PALHp6ZcD5tmlbO94N,0.272,0.884,-2.911,0.0631,0.0181,0.0471,0.214,143.016,4,21
285,75WFyYrXPMAWyN6jOBB7IC,0.651,0.493,-9.113,0.0286,0.213,0.538,0.719,168.544,4,20
286,3GuC0yIbStjQPAyv5DCjCW,0.614,0.368,-9.352,0.0272,0.361,6.58e-05,0.213,86.096,4,1
287,1s2oewEkFG9eF9Mq7MyvCV,0.378,0.614,-8.941,0.0387,0.706,0.00766,0.481,175.926,4,8
288,2OtXVC8bMtf9uO7cDCNoCr,0.559,0.595,-8.34,0.0465,0.000252,0.163,0.368,120.195,4,19
289,2z0nkZLzKp1IbZzdQCaD6Z,0.659,0.929,-8.047,0.0494,0.0224,0.627,0.0374,118.495,4,7
290,4zoZQvmST8gliv9S9L8lUw,0.445,0.75,-7.159,0.035,0.00805,0.0,0.466,95.957,4,10
291,0rexlITgOonNpN9XjcgyRR,0.566,0.294,-10.89,0.0394,0.391,2.61e-05,0.372,113.542,4,1
292,43o7PowhXdkjBlaGC6GIfg,0.654,0.577,-8.217,0.0285,0.0506,0.0499,0.657,116.903,4,6
293,6xtVGRGXzAEIIMrpQDoYFW,0.56,0.279,-11.137,0.0301,0.105,0.303,0.122,104.69,4,12
294,50MNCojhSwCd4QkJ7O80E5,0.666,0.956,-4.392,0.195,0.472,0.021,0.463,72.29,4,4
295,6JuEshIRliNXRU1LXctRjZ,0.622,0.448,-10.709,0.0265,0.23,0.0,0.553,106.085,4,12
296,0xTggtP2weZNXgY7s0dh2b,0.63,0.249,-12.935,0.0357,0.886,4.92e-05,0.359,110.246,4,1
297,1DWZUa5Mzf2BwzpHtgbHPY,0.794,0.32,-12.92,0.173,0.853,0.134,0.241,174.088,4,8
298,7BUpmFlSMGK5COcnhVmsvH,0.806,0.78,-7.407,0.0397,0.000269,0.795,0.317,119.998,4,20
299,7FMG6KTqNPzTnPTDiMfyJs,0.662,0.828,-8.748,0.0327,0.02,8.49e-05,0.402,143.916,4,19
300,0yc6Gst2xkRu0eMLeRMGCX,0.37,0.467,-9.013,0.0273,0.0205,0.572,0.182,94.485,4,7
301,5JhPo3rh5KOm859EpDXCdc,0.261,0.541,-5.349,0.0343,0.47,2.89e-06,0.243,169.173,4,24
302,3kQfBtkQqgN1fAMfhks8TU,0.552,0.634,-8.302,0.0261,0.00994,0.202,0.213,76.557,4,10
303,74XTnXmhiAnFU2uJvgwaem,0.787,0.771,-7.757,0.0382,0.115,0.203,0.942,127.96,4,27
304,3FjYAj4hg5KiXpVAMjpLKq,0.561,0.871,-4.5,0.0531,0.0149,0.000443,0.539,141.638,4,0
305,2z1uVu3OwTmPlfqt5TWk5k,0.799,0.887,-5.775,0.0411,0.08,9.58e-05,0.9,108.919,4,27
306,6W21LNLz9Sw7sUSNWMSHRu,0.353,0.898,-5.877,0.052,2.23e-05,0.105,0.525,103.293,4,0
307,11DMBFTwnjRlLlvBfc0d10,0.221,0.826,-6.266,0.195,0.0163,0.00159,0.157,82.95,4,10
308,0jhDyfdBiRfMi3jh9z2S0U,0.808,0.544,-7.022,0.0672,0.557,2.03e-05,0.758,115.01,4,14
309,02lTDOxHeXTHsdwXoz6lpC,0.269,0.895,-6.382,0.118,0.083,0.00266,0.16,168.479,4,21
310,3EwTIu5qka2l5ZekB0b6QC,0.491,0.87,-5.138,0.0393,0.000141,0.000729,0.314,131.989,4,0
311,11iIikXxC6NP0Ma8vMD27x,0.467,0.757,-5.093,0.033,0.0807,0.908,0.433,82.282,4,7
312,0aWhxzFrP2Yyz3CetJe0xE,0.744,0.831,-6.004,0.03,0.025,0.000236,0.702,129.968,4,27
313,5yzqu20ssqs9ric3fHO74I,0.609,0.797,-5.945,0.0361,0.0244,0.345,0.546,120.039,4,0
314,2j5AyPkjugfvw0HWrK1Wvr,0.594,0.608,-8.93,0.041,0.0259,0.122,0.639,169.969,4,15
315,0BWBqb5XxraObLopqskk6D,0.811,0.452,-8.676,0.115,0.162,0.00305,0.556,121.058,4,19
316,1ifVrAQPH2DZ3FBFu48rFw,0.782,0.716,-6.113,0.199,0.219,0.0,0.85,94.01,4,4
317,1fotoYONO343JjbC8XvPSl,0.532,0.819,-5.282,0.256,0.0157,0.0,0.594,90.215,4,4
318,74tLlkN3rgVzRqQJgPfink,0.716,0.531,-7.355,0.122,0.0703,0.0,0.344,71.994,4,19
319,3WibbMr6canxRJXhNtAvLU,0.746,0.978,-5.324,0.0978,0.0555,4.11e-05,0.653,153.809,4,5
320,0mEdbdeRFQwBhN4xfyIeUM,0.596,0.62,-6.133,0.039,0.0122,0.0,0.102,80.029,4,10
321,2LhhnqrHPWvXYveZVHLKrd,0.775,0.734,-5.41,0.215,0.00138,0.0,0.342,90.001,4,4
322,35eti7SkQ8NWUvf7O2orw1,0.761,0.894,-4.23,0.284,0.0136,0.00268,0.745,85.964,4,4
323,7G3lxTsMfSx4yarMkfgnTC,0.678,0.794,-6.186,0.14,0.274,1.68e-06,0.54,87.374,4,4
324,0trHOzAhNpGCsGBEu7dOJo,0.665,0.91,-4.682,0.223,0.0394,0.0,0.887,84.099,4,4
325,33ZXjLCpiINn8eQIDYEPTD,0.763,0.786,-6.472,0.229,0.0146,0.0114,0.504,93.857,4,4
326,61VlApj8p2ZaP0WTunTrKT,0.782,0.597,-6.399,0.335,0.0568,0.0,0.528,94.631,4,13
327,4anqYZt4APNlFwQixpbdZR,0.612,0.659,-6.995,0.406,0.0137,0.0,0.393,99.137,4,13
328,5ByAIlEEnxYdvpnezg7HTX,0.889,0.818,-4.639,0.253,0.47,0.0,0.782,96.063,4,4
329,19FsxX4RthRMZGfXkImdCb,0.704,0.873,-4.057,0.144,0.121,5.12e-06,0.742,154.914,4,5
330,06UPCXzhIsXnceSXmKLMEY,0.573,0.831,-5.586,0.433,0.0401,0.0,0.766,76.352,4,13
331,3gRlmtdCyNoKiyozn2pqc9,0.753,0.749,-6.132,0.316,0.0285,0.0,0.832,93.79,4,4
332,4qfUlchVD7WM4JhA5xio6m,0.708,0.447,-6.305,0.0952,0.0271,0.000728,0.0384,89.62,4,19
333,1kHPOtD1fo3kWOgcs0oisd,0.814,0.663,-7.446,0.355,0.296,3.39e-06,0.52,93.014,4,13
334,1eLU27PPFxBhbp1CBjPh9J,0.489,0.878,-3.36,0.368,0.351,0.0,0.775,81.497,4,13
335,2UOYzhusMTypF7oAQwksCj,0.731,0.661,-6.562,0.376,0.145,0.0,0.369,87.912,4,13
336,4XkXgUNDVBMj3oJoE8yspZ,0.807,0.556,-5.539,0.119,0.157,0.0,0.383,87.852,4,19
337,1UGD3lW3tDmgZfAVDh6w7r,0.435,0.76,-4.935,0.0721,0.0175,0.0,0.206,80.082,4,10
338,3DK6m7It6Pw857FcQftMds,0.374,0.568,-3.825,0.109,0.219,0.00219,0.111,84.733,4,10
339,2gZUPNdnz5Y45eiGxpHGSc,0.542,0.914,-4.747,0.113,0.0161,0.0,0.576,153.993,4,21
340,4VQNCzfZ3MdHEwwErNXpBo,0.872,0.723,-5.968,0.247,0.0293,0.0,0.843,93.279,4,4
341,2Mb3zpobD0CvJGWv6NpsPy,0.761,0.683,-10.889,0.164,0.141,0.0,0.671,101.787,4,4
342,4GdB5M7GbwLZLouktYocFC,0.828,0.656,-6.571,0.222,0.00259,0.0024,0.709,124.751,4,4
343,3UmaczJpikHgJFyBTAJVoz,0.78,0.768,-4.325,0.238,0.0371,2.34e-06,0.507,80.063,4,4
344,5ASZFbCod633wLragmPYTj,0.764,0.724,-4.748,0.368,0.441,1.27e-06,0.826,84.797,4,13
345,7sLpSWxQazJzDVG6YGzlVs,0.494,0.887,-4.297,0.398,0.00661,0.0,0.548,89.554,4,13
346,5Tl0HJvynZtKdSUMKbFVVX,0.884,0.679,-5.857,0.282,0.0957,0.00209,0.591,76.993,4,4
347,5Z01UMMf7V1o0MzF86s6WJ,0.692,0.744,-4.565,0.257,0.00868,0.000423,0.0612,171.374,4,9
348,6MMuI4k4Vs5ghtDH5i2hBg,0.783,0.608,-5.742,0.361,0.0574,0.0,0.429,91.672,4,13
349,0FWhGmPVxLI6jOVF0wjALa,0.9,0.845,-7.306,0.257,0.465,0.0,0.914,111.187,4,4
350,19tYXOfQFZ7gdGA3LAH76I,0.818,0.67,-13.912,0.0757,0.122,0.00156,0.917,112.704,4,6
351,4FupIlegZgvXUuK79qcoKW,0.915,0.807,-9.636,0.13,0.011,0.000122,0.709,127.35,4,27
352,0yd8AwPHpPb8kuSivoN1wL,0.947,0.626,-10.106,0.205,0.0227,3.37e-06,0.724,100.6,4,4
353,7iXF2W9vKmDoGAhlHdpyIa,0.924,0.74,-1.299,0.0774,0.0827,0.0,0.621,133.974,4,27
354,3ZBSXNYdTZVaBUQI3E2rF6,0.462,0.944,-2.938,0.315,0.312,0.000149,0.65,172.33,4,9
355,6C7ZgThn6Yan5MTZdAEEFw,0.791,0.759,-7.378,0.129,0.0314,0.674,0.619,102.382,4,20
356,63BokRfXSQhEU6Qi2dSJpZ,0.886,0.512,-11.825,0.237,0.207,0.0,0.454,93.997,4,4
357,0Puj4YlTm6xNzDDADXHMI9,0.324,0.938,-7.332,0.102,0.032,0.0321,0.543,168.131,4,21
358,5fpizYGbi5IQoEraj6FP0R,0.734,0.864,-6.119,0.303,0.022,9.85e-06,0.47,105.932,4,4
359,3gKwVWwKmeuFtPubICbOGc,0.883,0.553,-13.232,0.944,0.0161,0.0,0.578,91.753,4,26
360,2hluGQtmPypU3tsQudCQ3U,0.965,0.449,-15.225,0.236,0.05,1.13e-06,0.723,105.391,4,4
361,6KIKRz9eSTXdNsGUnomdtW,0.834,0.878,-9.484,0.15,0.0461,0.0,0.418,102.848,4,4
362,5n8Aro6j1bEGIy7Tpo7FV7,0.859,0.75,-8.325,0.303,0.0193,0.0,0.857,98.691,4,4
363,2GrOq1y5gksYrqkc8Jzl9T,0.797,0.779,-4.719,0.141,0.319,0.000142,0.82,82.37,4,4
364,4wEbikMfcSFAukCbbL06si,0.575,0.927,-5.511,0.395,0.0383,0.0,0.473,105.567,4,13
365,7CMww2nlc2THVjJeLOYBrk,0.847,0.92,-7.261,0.287,0.0902,1.33e-05,0.519,93.532,4,4
366,69pkT3GewmjhQf6vQWcK2L,0.654,0.753,-7.556,0.395,0.303,8.08e-05,0.371,110.722,5,13
367,7nYvUtkQMx1v80S2FH2s9J,0.849,0.521,-12.999,0.216,0.304,1.65e-06,0.763,95.265,4,4
368,1BKT2I9x4RGKaKqW4up34s,0.88,0.577,-8.093,0.302,0.0564,1.02e-06,0.74,90.991,4,4
369,33CdK2WiQfodCIHiXfgoLJ,0.863,0.675,-5.998,0.0727,0.0454,0.0,0.321,111.101,4,19
370,45nWPWka5usNPZokYvmS2G,0.766,0.712,-7.822,0.29,0.0341,0.0,0.656,87.811,4,4
371,5g1vtHqi9uV7xtYeCcFOBx,0.637,0.834,-4.686,0.323,0.614,0.0,0.715,87.312,4,13
372,4TboAbE2pCUUB0fk6Q9rUU,0.74,0.445,-13.222,0.397,0.074,3.4e-05,0.593,91.745,4,13
373,71A6V5dh5Y8ikhm6NGwZ7p,0.917,0.384,-14.559,0.128,0.11,0.0,0.752,102.651,4,6
374,4olPjhmLorTREwFO8YvHDk,0.776,0.968,-4.25,0.0914,0.00147,0.0,0.668,97.74,4,27
375,7m97yKVzPpXV9Z4ezEziOD,0.88,0.814,-6.307,0.14,0.168,0.00672,0.942,138.083,4,27
376,1oTHteQbmJw15rPxPVXUTv,0.897,0.611,-10.489,0.211,0.0291,0.186,0.769,102.304,4,4
377,2bQdgtO42TfS37YWupeMrr,0.697,0.681,-5.084,0.219,0.0598,0.0,0.82,77.847,4,4
378,1Sgj10byiGzPpI2IrXSFEn,0.817,0.552,-10.8,0.385,0.0318,7.01e-06,0.808,102.011,4,13
379,119c93MHjrDLJTApCVGpvx,0.479,0.549,-10.551,0.373,0.57,0.0235,0.576,180.985,4,9
380,3glqlA5qY3bbo8UaUDGPnw,0.739,0.639,-6.959,0.358,0.000918,2.74e-05,0.323,91.121,4,13
381,3ABG1UQTk0eLYUAeWkmfMi,0.814,0.481,-5.183,0.245,0.097,3.83e-05,0.193,96.252,4,4
382,5czjjnbTatyFal33a9h1aN,0.796,0.798,-7.456,0.262,0.0153,0.0,0.692,94.016,4,4
383,6JI5wNWYdBw68GZjOMmgK5,0.711,0.62,-10.174,0.212,0.0175,0.0,0.805,179.817,4,9
384,67mtN6BlsJR0LVyzvNZnGt,0.697,0.687,-11.111,0.379,0.26,4.8e-05,0.866,90.247,4,13
385,0dNiLb9FEHrRK7VFDJctiR,0.836,0.728,-12.058,0.234,0.00569,0.000819,0.599,100.842,4,4
386,6zsk6uF3MxfIeHPlubKBvR,0.797,0.75,-9.369,0.247,0.533,0.108,0.74,177.87,4,9
387,1MQCTOWVfy4PcuBXkBsHVB,0.862,0.663,-9.004,0.21,0.12,0.0,0.837,85.308,4,4
388,3Yxmpx64AdWAzG3qAD4Dty,0.767,0.776,-8.915,0.144,0.0143,0.0,0.608,111.686,4,4
389,6jBCehpNMkwFVF3dz4nLIW,0.965,0.857,-8.458,0.17,0.00131,0.0,0.951,127.656,4,27
390,6qUEOWqOzu1rLPUPQ1ECpx,0.761,0.711,-7.989,0.0604,0.0174,0.000101,0.947,105.448,4,27
391,1yo16b3u0lptm6Cs7lx4AD,0.797,0.582,-12.97,0.255,0.00484,2.04e-06,0.415,105.974,4,4
392,0SwuCcwpFM6x4cu5zOvmi0,0.854,0.706,-9.5,0.335,0.162,7.22e-06,0.747,104.214,4,13
393,20DcrlNK0NcRknbX4wcEO4,0.721,0.949,-5.685,0.278,0.0495,0.0,0.835,83.028,4,4
394,7tx1TUJrT6qxXFXAELqbev,0.816,0.597,-6.407,0.281,0.147,0.0,0.558,92.04,4,4
395,3Ti0GdlrotgwsAVBBugv0I,0.848,0.666,-6.547,0.274,0.173,0.000699,0.744,96.662,4,4
396,0301nLjG0ti26rx5ZmfqtP,0.795,0.6,-14.004,0.341,0.112,0.000171,0.633,101.78,4,13
397,0PV1TFUMTBrDETzW6KQulB,0.59,0.672,-11.792,0.412,0.125,1.04e-06,0.688,206.247,4,9
398,39GBFwBe4GGk7i3yr3F46P,0.495,0.771,-9.752,0.126,0.502,7.29e-05,0.805,81.615,4,14
399,0XXBBwcD0hF0M5xgDMXKj5,0.782,0.828,-8.032,0.23,0.177,0.0,0.667,87.01,4,4
400,3SdOP61TT2l8YQpSaUtsWR,0.908,0.686,-15.841,0.0918,0.166,0.0,0.796,114.6,4,6
401,2HoDr1yVksl19omOhc1zWy,0.725,0.737,-7.453,0.324,0.000633,0.00417,0.219,77.162,4,13
402,1LM6EReMkAxuDXDF26ekl2,0.662,0.928,-4.688,0.377,0.00324,0.0,0.775,90.509,4,13
403,4bHrZLxaOU1gfAz0rZAnCx,0.801,0.732,-7.211,0.359,0.273,0.0,0.832,92.044,4,13
404,5CRM9TgBcwRbK3LyHUJhrQ,0.805,0.653,-11.251,0.185,0.138,0.0,0.257,100.349,4,4
405,6SaPAcPPnp0Wq3IUxcwHNe,0.454,0.471,-7.385,0.424,0.127,3.88e-05,0.316,73.522,4,13
406,7xVLFuuYdAvcTfcP3IG3dS,0.841,0.733,-5.077,0.142,0.0246,0.0,0.284,130.009,4,19
407,5UsLjwBaTHBX4ektWIr4XX,0.457,0.906,-2.278,0.342,0.249,0.0,0.54,104.02,5,13
408,3uqinR4FCjLv28bkrTdNX5,0.674,0.695,-8.636,0.278,0.0387,0.00202,0.773,151.486,4,9
409,0Ed7MeXx64f6OcIuoTRCg1,0.765,0.88,-4.361,0.116,0.176,1e-05,0.929,168.96,4,5
410,21O0XXPEWPtePt5RMY93Ob,0.358,0.889,-8.045,0.335,0.266,1.46e-05,0.666,85.61,4,13
411,0YF8nmOpGYqzgCEkKNJp6m,0.866,0.681,-6.291,0.246,0.00608,0.0,0.385,94.689,4,4
412,71XhXay6rKPZCVAaDtFlSR,0.832,0.749,-6.129,0.37,0.0998,3.74e-06,0.65,94.899,4,13
413,6sT9MWlJManry3EQwf4V80,0.913,0.596,-12.477,0.0707,0.00658,0.00349,0.973,127.215,4,6
414,59vYYvb9JS5IQAp8xpf0CY,0.913,0.351,-13.57,0.354,0.0102,0.0,0.727,91.499,4,13
415,3ia3dJETSOllPsv3LJkE35,0.763,0.85,-3.052,0.0417,0.0304,1.21e-06,0.761,91.519,4,27
416,75IN3CtuZwTHTnZvYM4qnJ,0.869,0.68,-6.233,0.318,0.0416,1.12e-06,0.815,85.519,4,4
417,0f1yzIIGD8k32DNVeEn6jb,0.882,0.814,-5.214,0.424,0.089,0.0,0.854,99.689,4,13
418,4F4neui0edP1ozygvFiCi7,0.896,0.517,-12.813,0.143,0.00596,0.364,0.285,98.472,4,19
419,3lGBvPUgO7MJltUnBlOpe9,0.808,0.726,-8.435,0.252,0.0208,0.276,0.616,96.12,4,4
420,3HCzj965m8Fz2E8wZkir6q,0.755,0.459,-12.84,0.358,0.115,0.0,0.597,98.454,4,13
421,4JYUDRtPZuVNi7FAnbHyux,0.52,0.847,-5.3,0.427,0.272,0.0,0.799,177.371,4,9
422,2P8KBF5BtraQiGpxDXrCnF,0.875,0.907,-11.434,0.166,0.0166,0.0,0.743,94.005,4,4
423,48ZUwXrEOhaXLCxvmRYhZv,0.737,0.89,-8.443,0.158,0.00556,0.00171,0.809,105.848,4,4
424,39QBkWKnap8wRSW4WB9OK0,0.603,0.762,-7.744,0.285,0.0953,1.53e-05,0.379,94.726,4,4
425,7KwZNVEaqikRSBSpyhXK2j,0.901,0.697,-3.439,0.28,0.145,0.0,0.67,93.941,4,4
426,6SI4JD7iyQ0rrudhCNtMv0,0.683,0.902,-7.389,0.291,0.219,0.000761,0.724,90.447,4,4
427,30oTS7bm0aH3p7lqjEIu8q,0.875,0.745,-5.878,0.269,0.0227,2.37e-06,0.749,95.201,4,4
428,1xZdjsAGrY4BUIbIlYy3EX,0.712,0.895,-4.212,0.254,0.181,1.8e-05,0.727,96.338,4,4
429,7iL6o9tox1zgHpKUfh9vuC,0.899,0.713,-2.752,0.366,0.255,0.0,0.777,90.051,4,13
430,6tDxrq4FxEL2q15y37tXT9,0.773,0.54,-7.123,0.103,0.371,0.0,0.322,84.115,4,19
431,3e0oGF1nOr3dDHPdgZhFO5,0.616,0.703,-10.545,0.622,0.577,0.0,0.72,182.322,4,13
432,0r2Bul2NuCViraT2zX1l5j,0.521,0.625,-7.47,0.067,0.0301,0.0,0.136,101.019,4,10
433,1ixbwbeBi5ufN4noUKmW5a,0.447,0.848,-6.175,0.222,0.033,7.46e-05,0.485,172.253,4,9
434,3xkxcbnc7G3XYuZt6eUnI5,0.503,0.955,-1.533,0.381,0.0265,0.0,0.818,173.521,4,9
435,19CybGYwC2L1aDiS2P6wQv,0.732,0.856,-13.358,0.191,0.0798,8.75e-06,0.691,95.879,4,4
436,5KSJ9k1FYjFLnIRlJT2wF8,0.679,0.509,-7.31,0.0617,0.0856,0.0,0.534,144.29,4,19
437,3CcvahnsiArpTHYQEWV2Au,0.759,0.891,-2.983,0.257,0.0298,0.0,0.587,98.579,4,4
438,3kZoay4ANo86ehb6s4RwS9,0.787,0.799,-4.68,0.0993,0.189,0.0,0.835,143.052,4,27
439,5FGs2enRe23RODlTmGYbX6,0.788,0.864,-5.767,0.0335,0.0956,0.0,0.666,133.295,4,27
440,1jqARIDOovT45LDzxAQ6RA,0.86,0.861,-7.131,0.307,0.0361,4.07e-05,0.79,143.184,4,4
441,5q186AzhWeOEoFnApajHgR,0.868,0.964,-3.72,0.111,0.0467,1.51e-05,0.868,98.913,4,27
442,0YEC3pNS0uIKvZb5u4lgsu,0.813,0.693,-8.0,0.266,0.0343,0.0,0.618,103.508,4,4
443,12LjNmRrdzhTn1vMcxN81m,0.854,0.738,-7.284,0.244,0.0581,0.0,0.847,100.0,4,4
